Institute,Program,Quota,Seat Type,Gender,OR,CR
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),8386.0,8386.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13642.0,15063.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15479.0,17489.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,6548.0,9503.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7378.0,7378.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,3674.0,3817.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),5069.0,5069.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8582.0,14584.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16912.0,22392.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,346.0,763.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1572.0,1572.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2131.0,2360.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3462.0,4123.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,133.0,133.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3478.0,5506.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7143.0,10519.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,344.0,431.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),1185.0,1185.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1959.0,3389.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3363.0,5414.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,129.0,144.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,834.0,1624.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1724.0,1806.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,14592.0,20213.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23293.0,27827.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,860.0,1797.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1763.0,1763.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2997.0,3476.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4378.0,5479.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,5790.0,7910.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11336.0,13494.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3454.0,4310.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5648.0,6887.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1696.0,2145.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2429.0,2478.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,36064.0,42814.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),42448.0,52355.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6850.0,7535.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),8738.0,9589.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13363.0,16028.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),18977.0,20618.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6497.0,8187.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9800.0,11249.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2831.0,3281.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4397.0,4397.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,33753.0,51508.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),50101.0,60333.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8414.0,9048.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),10101.0,10101.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,15446.0,17893.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),19142.0,20458.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,7446.0,9305.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),10899.0,11084.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,3737.0,3816.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3727.0,3727.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,30517.0,46351.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),42001.0,50763.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7576.0,7796.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),8740.0,9197.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,14099.0,16697.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),17464.0,20614.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7504.0,10021.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8191.0,10249.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4235.0,4672.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4426.0,4990.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,38136.0,45374.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7345.0,7655.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13284.0,16695.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,8461.0,9403.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,4471.0,4773.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,38020.0,53342.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),53010.0,60618.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8679.0,8929.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),9894.0,10091.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16826.0,18275.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),20826.0,21641.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9527.0,10548.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),10624.0,11672.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4329.0,5199.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),5224.0,5461.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,40725.0,53716.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8884.0,9018.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16353.0,17839.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,SC,Gender-Neutral,9674.0,10446.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,ST,Gender-Neutral,4819.0,5166.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,22539.0,28888.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23908.0,35114.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,750.0,750.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4639.0,4862.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5822.0,6552.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8515.0,10880.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11384.0,14313.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,300.0,300.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4029.0,5409.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7006.0,7660.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1277.0,2144.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1825.0,2638.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,31238.0,38121.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),34148.0,40183.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,465.0,465.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5993.0,6520.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),7168.0,7495.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,10789.0,13479.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),12913.0,17458.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3844.0,8368.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7968.0,9249.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2888.0,3212.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3543.0,3648.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,5810.0,9844.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11773.0,16328.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,359.0,359.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1584.0,1635.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2962.0,4018.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5341.0,6480.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,282.0,282.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,1840.0,2709.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3823.0,3868.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,1287.0,1783.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3015.0,3015.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6997.0,9545.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),14345.0,16486.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,340.0,340.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1336.0,1535.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3284.0,3284.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2668.0,3703.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6356.0,6897.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,221.0,221.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,1779.0,2767.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3625.0,3625.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,998.0,1745.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2454.0,2454.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9932.0,11175.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16158.0,18045.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,615.0,615.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1609.0,1803.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4054.0,4054.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3425.0,4753.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),9145.0,9475.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,529.0,529.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,SC,Gender-Neutral,2814.0,3287.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5211.0,5318.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,ST,Gender-Neutral,1596.0,2010.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2798.0,2798.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10177.0,11947.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16114.0,17471.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,515.0,515.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1081.0,1081.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1763.0,1976.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3419.0,3419.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4088.0,4739.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8123.0,9404.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,959.0,959.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,2828.0,3540.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4792.0,5179.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,1115.0,1970.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2641.0,2641.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,1377.0,34597.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,781.0,1538.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5412.0,6081.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,265.0,265.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9509.0,14223.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1244.0,1244.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1179.0,8580.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1752.0,4059.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,32572.0,37258.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1614.0,1614.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6169.0,6372.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13332.0,15146.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,4936.0,9242.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,2618.0,4316.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,33141.0,40610.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2296.0,2462.0
