Institute,Program,Quota,Seat Type,Gender,OR,CR
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4253.0,4253.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,34836.0,43500.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),39711.0,46086.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6381.0,6755.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6740.0,6752.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13095.0,14622.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15657.0,19554.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5317.0,8441.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8373.0,9107.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3713.0,4221.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3560.0,4195.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,33443.0,42875.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6350.0,6564.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13199.0,14940.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,7898.0,8379.0
Indian Institute of Information Technology  Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,3543.0,4049.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,42207.0,50493.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),48840.0,55551.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7442.0,8114.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),8185.0,8927.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,14222.0,16204.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),20076.0,21667.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8150.0,9386.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9544.0,10473.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4254.0,4375.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4491.0,4672.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,40877.0,52341.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7667.0,8202.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,14629.0,16398.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,SC,Gender-Neutral,9094.0,9561.0
Indian Institute of Information Technology  Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, B.Tech)",AI,ST,Gender-Neutral,4292.0,4525.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,15806.0,24320.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16634.0,27125.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,67.0,67.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),950.0,950.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3694.0,4041.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4723.0,5370.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,252.0,252.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6282.0,9082.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10519.0,13644.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2296.0,4052.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2255.0,6748.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,444.0,1629.0
Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2713.0,2758.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,26233.0,35839.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),18957.0,40304.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,897.0,897.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5252.0,5691.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6549.0,6691.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9830.0,12126.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11947.0,16302.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,524.0,524.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),566.0,566.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4943.0,6803.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7924.0,8537.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1172.0,2338.0
Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2740.0,2740.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7112.0,8532.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),10153.0,13295.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,401.0,401.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1115.0,1521.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2299.0,3124.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5236.0,6637.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,205.0,205.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,1499.0,2142.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3244.0,3544.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,689.0,832.0
Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1889.0,1889.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6770.0,8382.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11555.0,13725.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,174.0,174.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1163.0,1315.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1900.0,1900.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2677.0,3040.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6292.0,6506.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,197.0,197.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,1142.0,1855.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3083.0,3083.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,851.0,1274.0
Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1698.0,1698.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,1549.0,9604.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),14159.0,15121.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,557.0,557.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1586.0,1690.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3211.0,3211.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3176.0,3811.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6915.0,7264.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,471.0,471.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,SC,Gender-Neutral,2498.0,2782.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4413.0,4608.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,ST,Gender-Neutral,1513.0,1732.0
Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2228.0,2228.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8821.0,10472.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),13765.0,14538.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,471.0,471.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1096.0,1096.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1523.0,1598.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2124.0,2124.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3241.0,3621.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6864.0,7467.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,314.0,314.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,2461.0,3039.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4207.0,4446.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,963.0,1414.0
Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1768.0,1768.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,18547.0,30859.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,707.0,1428.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4540.0,5124.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8377.0,12152.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,808.0,837.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4587.0,7350.0
Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,804.0,3097.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,29288.0,33873.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1431.0,1599.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5213.0,5633.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12051.0,12925.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,6883.0,7875.0
Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,3274.0,3443.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,27975.0,38533.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1532.0,1984.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5855.0,6153.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11379.0,13580.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7369.0,8227.0
Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3308.0,3768.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,26198.0,34994.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),25126.0,34430.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1260.0,1260.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,5164.0,5629.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),5804.0,5804.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9821.0,12287.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),11084.0,14796.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,500.0,500.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Gender-Neutral,4454.0,5521.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7513.0,7544.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Gender-Neutral,1587.0,2283.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2299.0,2299.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,18570.0,33317.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),27504.0,33427.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,644.0,644.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4878.0,5257.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6270.0,6621.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8918.0,11473.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),12213.0,13683.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3871.0,4479.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4760.0,5602.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1592.0,1836.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2064.0,2064.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,34289.0,40168.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),36030.0,41714.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,680.0,1333.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6048.0,6245.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),6855.0,6855.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12337.0,14234.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15237.0,17095.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,620.0,620.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,5914.0,6882.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),7978.0,8237.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,2245.0,2664.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2298.0,2298.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,40671.0,50245.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),51139.0,55980.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8372.0,8533.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),9578.0,9578.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,14686.0,16194.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),18362.0,20576.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,7509.0,8348.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),8238.0,8238.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,2672.0,3199.0
"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3801.0,3801.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,17854.0,32181.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),29117.0,36332.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1418.0,1854.0
Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1602.0,1602.0
