Institute,Program,Quota,Seat Type,Gender,OR,CR
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,5789.0,5789.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,58094.0,63864.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9812.0,10099.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18732.0,21263.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10173.0,11101.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3702.0,4601.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Computer Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,20070.0,36529.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Computer Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,9970.0,13083.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Computer Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4004.0,7979.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Computer Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3335.0,3550.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,39133.0,57094.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9030.0,9338.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16373.0,18281.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7446.0,9750.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3521.0,4387.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,51262.0,63351.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9448.0,9686.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18926.0,20116.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10369.0,11192.0
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3160.0,4556.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,59294.0,89433.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,13183.0,13512.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,26672.0,28061.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,12454.0,13510.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5658.0,6340.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,59625.0,86022.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1882.0,1882.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12458.0,12948.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,25808.0,26718.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11967.0,12455.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3697.0,4596.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,30701.0,56486.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,705.0,705.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8432.0,8685.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16412.0,18638.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8945.0,10261.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3118.0,3953.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,28297.0,67903.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10119.0,10253.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,19690.0,21625.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10364.0,11813.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3976.0,5067.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,73480.0,92559.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,13522.0,13785.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,27326.0,28726.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,13110.0,14079.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6134.0,6384.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,57009.0,65392.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1612.0,1612.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9588.0,9987.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18680.0,20772.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,8724.0,10992.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,4247.0,5052.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,60197.0,83117.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12810.0,13401.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,24294.0,27058.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8290.0,12990.0
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5073.0,5862.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,33890.0,44011.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,717.0,717.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6425.0,7637.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12602.0,15884.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7390.0,8796.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3119.0,4264.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,41121.0,56382.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2361.0,2361.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8858.0,9100.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16543.0,18239.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7565.0,9229.0
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4406.0,4884.0
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,45221.0,60052.0
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1049.0,2260.0
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8830.0,9495.0
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,17373.0,19720.0
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8515.0,10118.0
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4449.0,5229.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,24387.0,46123.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),42542.0,47802.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1649.0,1649.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6880.0,8232.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),8020.0,8020.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13220.0,16447.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15399.0,20351.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,7318.0,9609.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9087.0,9363.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1783.0,4073.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Computer Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4993.0,4993.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,50693.0,67687.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),63296.0,74771.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9933.0,10427.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),11300.0,11347.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,19508.0,23301.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),24199.0,25979.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8645.0,11394.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),12551.0,13337.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3825.0,5085.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4257.0,4257.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,50958.0,81642.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),60595.0,78656.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12126.0,12493.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),12095.0,12252.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23886.0,27296.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),25245.0,26743.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8584.0,11987.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),12548.0,14209.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4500.0,5810.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Metallurgy and Materials Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4328.0,4328.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,62944.0,77581.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),64224.0,76576.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11664.0,12643.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),12877.0,12877.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,24483.0,27947.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),25377.0,28575.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10425.0,14138.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),13864.0,13983.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3669.0,5917.0
"National Institute of Advanced Manufacturing Technology, Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),5427.0,5427.0
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,57629.0,81621.0
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12426.0,12970.0
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23757.0,27069.0
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11461.0,12729.0
Sant Longowal Institute of Engineering and Technology,"Chemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5882.0,6095.0
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12212.0,49875.0
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1570.0,1570.0
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7418.0,8226.0
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,13932.0,17243.0
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3453.0,9151.0
Sant Longowal Institute of Engineering and Technology,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3936.0,4527.0
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,63269.0,68920.0
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10149.0,10661.0
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,20094.0,21745.0
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10799.0,12067.0
Sant Longowal Institute of Engineering and Technology,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4691.0,4883.0
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,44445.0,59460.0
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1975.0,1975.0
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8897.0,9157.0
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,17332.0,18477.0
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10216.0,10626.0
Sant Longowal Institute of Engineering and Technology,"Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4239.0,4567.0
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,66691.0,92020.0
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,13662.0,13770.0
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,27944.0,28687.0
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,12398.0,14073.0
Sant Longowal Institute of Engineering and Technology,"Food Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,6268.0,6289.0
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,65268.0,81283.0
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12915.0,13316.0
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,25739.0,27752.0
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,12864.0,13383.0
Sant Longowal Institute of Engineering and Technology,"Instrumentation and Control Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5553.0,5553.0
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,51138.0,81357.0
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11810.0,12778.0
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23993.0,26741.0
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11242.0,13101.0
Sant Longowal Institute of Engineering and Technology,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3700.0,5931.0
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,1261.0,1772.0
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,344.0,422.0
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,280.0,364.0
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,58.0,178.0
"Mizoram University, Aizawl","Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,68647.0,86902.0
"Mizoram University, Aizawl","Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,13031.0,13253.0
"Mizoram University, Aizawl","Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,11097.0,12329.0
"Mizoram University, Aizawl","Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3512.0,4749.0
"Mizoram University, Aizawl","Computer Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,40166.0,62650.0
"Mizoram University, Aizawl","Computer Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9224.0,9249.0
"Mizoram University, Aizawl","Computer Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10746.0,10960.0
"Mizoram University, Aizawl","Computer Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4566.0,5201.0
"Mizoram University, Aizawl","Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,58971.0,76120.0
"Mizoram University, Aizawl","Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11362.0,11518.0
"Mizoram University, Aizawl","Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10985.0,11951.0
"Mizoram University, Aizawl","Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4663.0,5763.0
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,49619.0,70758.0
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10345.0,10376.0
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,12046.0,12098.0
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5356.0,5824.0
"Mizoram University, Aizawl","Information Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,50128.0,65057.0
