Institute,Program,Quota,Seat Type,Gender,OR,CR
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,53772.0,76770.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),66352.0,66352.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12933.0,13631.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23304.0,25384.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),24880.0,24880.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10988.0,11364.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4435.0,6481.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,93133.0,187883.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),155861.0,155861.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,31241.0,35500.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,78964.0,90994.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),94871.0,94871.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,22793.0,25922.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),24353.0,24353.0
"Assam University, Silchar","Agricultural Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,7799.0,8453.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,37130.0,48929.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),47665.0,47665.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1980.0,1980.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7926.0,8294.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16391.0,18070.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15597.0,15597.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6897.0,10072.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3033.0,4308.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,72488.0,87934.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),76430.0,76430.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,16693.0,19603.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,31349.0,48037.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),59939.0,59939.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,11525.0,13073.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),18746.0,18746.0
"Assam University, Silchar","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,5923.0,6172.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,54479.0,58639.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),51859.0,51859.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9641.0,10051.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18828.0,19932.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),19524.0,19524.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10453.0,10893.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4520.0,4636.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,90075.0,102401.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Female-only (including Supernumerary),94373.0,94373.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,22690.0,24398.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Gender-Neutral,41134.0,58446.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OBC-NCL,Female-only (including Supernumerary),61742.0,61742.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,12613.0,16449.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Female-only (including Supernumerary),23543.0,23543.0
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,5752.0,6330.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,612.0,1039.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,454.0,494.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,370.0,534.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,346.0,375.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,189.0,208.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,1098.0,3311.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,1297.0,3752.0
"Birla Institute of Technology, Mesra,  Ranchi","Architecture  (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,746.0,746.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,13416.0,18133.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,555.0,555.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3210.0,3451.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6958.0,8260.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,642.0,642.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,SC,Gender-Neutral,4682.0,5468.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",AI,ST,Gender-Neutral,2541.0,3248.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,25843.0,28751.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,EWS,Gender-Neutral,6024.0,6103.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,SC,Gender-Neutral,8709.0,9252.0
"Birla Institute of Technology, Mesra,  Ranchi","Artificial Intelligence and Machine Learning (4 Years, B.Tech)",HS,ST,Gender-Neutral,6024.0,9162.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,49820.0,55578.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9724.0,9849.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18621.0,19106.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,8935.0,9779.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,4293.0,4293.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,74263.0,80459.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,16521.0,16797.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,20261.0,20574.0
"Birla Institute of Technology, Mesra,  Ranchi","Bio Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,12691.0,29631.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,28393.0,52487.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8557.0,9375.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,15525.0,19295.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9059.0,11133.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4551.0,5651.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,55115.0,75402.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,12672.0,15760.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,17557.0,20182.0
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,6434.0,22355.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,34952.0,54720.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9230.0,9307.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16310.0,18615.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8633.0,10497.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3230.0,3418.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,57255.0,73019.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,12159.0,15424.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,13262.0,18426.0
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,9324.0,16654.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10061.0,16401.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,421.0,469.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2449.0,3156.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4500.0,8172.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,374.0,374.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3495.0,5243.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1415.0,2415.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,16422.0,25662.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,592.0,1898.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,3939.0,5780.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,5831.0,8631.0
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,2675.0,6041.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,27349.0,31677.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4985.0,5883.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12321.0,13834.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6793.0,9080.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2836.0,4125.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,34264.0,43915.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,9169.0,9334.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,9339.0,12160.0
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,8120.0,23882.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,18658.0,27182.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2115.0,2551.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4147.0,4744.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,8058.0,12267.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1099.0,1099.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4726.0,8106.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1306.0,3910.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,27746.0,38959.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,OPEN (PwD),Gender-Neutral,2836.0,2836.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,6670.0,8092.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,9419.0,11435.0
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,5958.0,16472.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,56025.0,59724.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,EWS,Gender-Neutral,10199.0,10536.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,20499.0,20935.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,SC,Gender-Neutral,11958.0,12135.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",AI,ST,Gender-Neutral,6729.0,6729.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,79419.0,90915.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,EWS,Gender-Neutral,20774.0,21127.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,SC,Gender-Neutral,25387.0,26629.0
"Birla Institute of Technology, Mesra,  Ranchi","Food Engineering  and Technology (4 Years, B.Tech)",HS,ST,Gender-Neutral,35368.0,35368.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,23678.0,32362.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,5307.0,5890.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,8982.0,15726.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,8975.0,9456.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,4505.0,5460.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,37078.0,64865.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,11036.0,11113.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,13302.0,18893.0
"Birla Institute of Technology, Mesra,  Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,8157.0,8157.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,28182.0,44661.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7683.0,8304.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,15600.0,17736.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8113.0,10913.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,3145.0,4544.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,44806.0,59004.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,10224.0,11729.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,14722.0,17573.0
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,8151.0,28379.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,39767.0,57829.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,10032.0,10456.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,18931.0,20661.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,10962.0,12088.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,6268.0,6268.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,72112.0,100280.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,17951.0,18232.0
"Birla Institute of Technology, Mesra,  Ranchi","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,22812.0,22812.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,45522.0,55867.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,9395.0,9712.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,18581.0,20249.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10671.0,11707.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5375.0,6171.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,OPEN,Gender-Neutral,58600.0,79191.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,EWS,Gender-Neutral,14504.0,17570.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,SC,Gender-Neutral,21096.0,24581.0
"Birla Institute of Technology, Mesra,  Ranchi","Production and Industrial Engineering (4 Years, B.Tech)",HS,ST,Gender-Neutral,18451.0,18451.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,OPEN,Gender-Neutral,29812.0,36200.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,EWS,Gender-Neutral,6811.0,7333.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,OBC-NCL,Gender-Neutral,16180.0,16745.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,SC,Gender-Neutral,9750.0,10708.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,5165.0,5165.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,58957.0,74609.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,12427.0,12427.0
"Birla Institute of Technology, Mesra,  Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,20955.0,20955.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,41208.0,66702.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,11046.0,12003.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,19776.0,23859.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,8718.0,12447.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1189.0,5805.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,61199.0,84778.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,14060.0,14587.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,25771.0,29777.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,10646.0,14735.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,5719.0,7007.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,59354.0,77868.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,12910.0,13483.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,23909.0,28269.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,12240.0,14358.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,6222.0,6893.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,61710.0,90475.0
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,14825.0,15306.0
