Institute,Program,Quota,Seat Type,Gender,OR,CR
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in VLSI Design (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Female-only (including Supernumerary),6754.0,6754.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in VLSI Design (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,9175.0,11284.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in VLSI Design (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),10683.0,10683.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in VLSI Design (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,5224.0,6008.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in VLSI Design (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,2651.0,2651.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in VLSI Design (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Female-only (including Supernumerary),3518.0,3518.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7422.0,18654.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),11864.0,19604.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,655.0,655.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),571.0,571.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2862.0,3058.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3113.0,3215.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,173.0,173.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,5428.0,7575.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5188.0,9420.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,265.0,265.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2162.0,4366.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3179.0,5547.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1476.0,2146.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1976.0,1976.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Gender-Neutral,19308.0,22849.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),21711.0,26500.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,866.0,866.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Gender-Neutral,3639.0,4185.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,EWS,Female-only (including Supernumerary),5384.0,5384.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Gender-Neutral,6828.0,8562.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),12015.0,13194.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,594.0,594.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Gender-Neutral,3794.0,5281.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC,Female-only (including Supernumerary),5681.0,6597.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,SC (PwD),Gender-Neutral,302.0,302.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Gender-Neutral,2219.0,2375.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, B.Tech & M.Tech (Dual Degree))",AI,ST,Female-only (including Supernumerary),2683.0,2683.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,11923.0,18702.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16255.0,22163.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,436.0,436.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Gender-Neutral,3090.0,3188.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3765.0,3765.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,6221.0,7850.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10721.0,11166.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,385.0,385.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,SC,Gender-Neutral,4092.0,4700.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5862.0,5862.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,ST,Gender-Neutral,1662.0,2148.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2009.0,2009.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,19426.0,27634.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23341.0,27644.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,859.0,1007.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),654.0,654.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,4433.0,5126.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4954.0,5652.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,186.0,186.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,7612.0,10157.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10230.0,13591.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,615.0,615.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,4952.0,6140.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4928.0,6911.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1836.0,2609.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2528.0,2575.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,19452.0,43513.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),45347.0,47534.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2030.0,2030.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),2249.0,2249.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7361.0,7902.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),9275.0,9672.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,12644.0,16443.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),15779.0,19279.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1186.0,1186.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,6455.0,8018.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9024.0,10505.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2977.0,3320.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),3247.0,3247.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,31783.0,48128.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),44987.0,56354.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1828.0,1828.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8145.0,8656.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),10224.0,10224.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,14059.0,17165.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),18808.0,19374.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,1173.0,1173.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,8144.0,9063.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),9853.0,9853.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,3599.0,3652.0
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4853.0,4853.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8150.0,14757.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16151.0,23022.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,425.0,974.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1402.0,1402.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2212.0,2443.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3726.0,4150.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,179.0,179.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3671.0,5785.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7265.0,9914.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,380.0,497.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),728.0,728.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,863.0,3905.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3656.0,5201.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,SC (PwD),Gender-Neutral,107.0,107.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1222.0,2003.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2205.0,2610.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12242.0,19106.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),18506.0,27458.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,1190.0,1279.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),1925.0,1925.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2975.0,3231.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),4403.0,4699.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,284.0,284.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,5831.0,7514.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),10550.0,12756.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,768.0,768.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,3737.0,4945.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5425.0,7356.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1994.0,2464.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2894.0,3108.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,28690.0,41353.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),43819.0,50222.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,2412.0,2412.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,6646.0,7237.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),8257.0,8257.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,11867.0,16157.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),20153.0,20662.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,5818.0,7511.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),5674.0,9237.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,2739.0,2964.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4155.0,4155.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,41026.0,49439.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),43821.0,55789.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,3322.0,3322.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8065.0,8414.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),10027.0,10027.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,16022.0,18176.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),21409.0,22444.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Gender-Neutral,7825.0,9556.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),11116.0,11422.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Gender-Neutral,3466.0,3818.0
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),4862.0,4862.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,40493.0,50509.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),44722.0,52943.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,8163.0,8512.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),9021.0,9469.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,15819.0,18624.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),20233.0,21886.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,9487.0,10707.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),10674.0,11636.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,4051.0,4697.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),5014.0,5132.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,37547.0,47179.0
INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SENAPATI MANIPUR,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, B.Tech)",AI,EWS,Gender-Neutral,7705.0,8361.0
