Institute,Program,Seat Type,Gender,OR,CR
IIT Mandi,Civil Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),20688,22150
IIT Mandi,Civil Engineering (4 Years B.Tech),SC,Gender-Neutral,2311,2546
IIT Mandi,Civil Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4406,4406
IIT Mandi,Civil Engineering (4 Years B.Tech),ST,Gender-Neutral,717,795
IIT Mandi,Civil Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1526,1526
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,330,489
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),825,1058
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),EWS (PwD),Gender-Neutral,25,25
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,765,1274
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),2698,3578
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,104,104
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,1803,3118
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),6049,6725
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,178,178
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Female-only (including Supernumerary),258,258
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,542,761
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),1061,1732
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,293,371
IIT Mandi,Computer Science and Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),870,870
IIT Mandi,Electrical Engineering (4 Years B.Tech),EWS,Gender-Neutral,855,1188
IIT Mandi,Electrical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2285,2285
IIT Mandi,Electrical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2320,2932
IIT Mandi,Electrical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),6754,7019
IIT Mandi,Electrical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,4772,6909
IIT Mandi,Electrical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),11796,12842
IIT Mandi,Electrical Engineering (4 Years B.Tech),SC,Gender-Neutral,1216,1650
IIT Mandi,Electrical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2943,3151
IIT Mandi,Electrical Engineering (4 Years B.Tech),ST,Gender-Neutral,772,833
IIT Mandi,Electrical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1632,1632
IIT Mandi,Engineering Physics (4 Years B.Tech),EWS,Gender-Neutral,1885,1958
IIT Mandi,Engineering Physics (4 Years B.Tech),EWS,Female-only (including Supernumerary),3601,3601
IIT Mandi,Engineering Physics (4 Years B.Tech),OBC-NCL,Gender-Neutral,4320,5006
IIT Mandi,Engineering Physics (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),8869,8869
IIT Mandi,Engineering Physics (4 Years B.Tech),OPEN,Gender-Neutral,9089,10475
IIT Mandi,Engineering Physics (4 Years B.Tech),OPEN,Female-only (including Supernumerary),19986,20153
IIT Mandi,Engineering Physics (4 Years B.Tech),SC,Gender-Neutral,2298,2631
IIT Mandi,Engineering Physics (4 Years B.Tech),SC,Female-only (including Supernumerary),4734,4734
IIT Mandi,Engineering Physics (4 Years B.Tech),ST,Gender-Neutral,1037,1342
IIT Mandi,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1470,1676
IIT Mandi,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3723,3723
IIT Mandi,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,3063,4112
IIT Mandi,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),8440,8967
IIT Mandi,Mechanical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,6947,9734
IIT Mandi,Mechanical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),18047,19060
IIT Mandi,Mechanical Engineering (4 Years B.Tech),SC,Gender-Neutral,1831,2133
IIT Mandi,Mechanical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),3471,3923
IIT Mandi,Mechanical Engineering (4 Years B.Tech),ST,Gender-Neutral,677,974
IIT Mandi,Mechanical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),397,397
IIT Mandi,Bio Engineering (4 Years B.Tech),EWS,Gender-Neutral,2124,2215
IIT Mandi,Bio Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),4493,4493
IIT Mandi,Bio Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,5184,5698
IIT Mandi,Bio Engineering (4 Years B.Tech),OPEN,Gender-Neutral,11233,14239
IIT Mandi,Bio Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),20007,21077
IIT Mandi,Bio Engineering (4 Years B.Tech),SC,Gender-Neutral,2614,3144
IIT Mandi,Bio Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4590,4590
IIT Mandi,Bio Engineering (4 Years B.Tech),ST,Gender-Neutral,1331,1502
IIT Mandi,Data Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,529,595
IIT Mandi,Data Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),1401,1401
IIT Mandi,Data Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,1284,1679
IIT Mandi,Data Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),3683,4638
IIT Mandi,Data Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,3222,3918
IIT Mandi,Data Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),7110,9188
IIT Mandi,Data Science and Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,189,189
IIT Mandi,Data Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,731,977
IIT Mandi,Data Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),1897,1897
IIT Mandi,Data Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,378,615
IIT Mandi,Data Science and Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),983,983
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),EWS,Gender-Neutral,2353,2487
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),EWS,Female-only (including Supernumerary),4093,4093
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),OBC-NCL,Gender-Neutral,5803,6034
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),OPEN,Gender-Neutral,12900,16430
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),OPEN,Female-only (including Supernumerary),23662,23698
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),SC,Gender-Neutral,3170,3198
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),SC,Female-only (including Supernumerary),4482,4482
IIT Mandi,BS in Chemical Sciences (4 Years B.Sc),ST,Gender-Neutral,1493,1529
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),EWS,Gender-Neutral,1590,1854
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3230,3230
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,3195,4693
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7596,8700
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),OPEN,Gender-Neutral,7482,10842
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),14742,18004
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),SC,Gender-Neutral,2375,2569
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4116,4116
IIT Mandi,B.Tech in General Engineering (4 Years B.Tech),ST,Gender-Neutral,1394,1400
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,2113,2174
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3969,3969
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,5151,5543
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),8998,8998
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,12859,14440
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),21058,23252
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,2787,3050
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4427,4427
IIT Mandi,B.Tech in Materials Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,1416,1453
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),EWS,Gender-Neutral,969,1093
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),EWS,Female-only (including Supernumerary),2281,2281
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),OBC-NCL,Gender-Neutral,2377,2943
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),6343,6353
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),OPEN,Gender-Neutral,4694,6643
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),OPEN,Female-only (including Supernumerary),11035,12194
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),SC,Gender-Neutral,1531,1751
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),SC,Female-only (including Supernumerary),3907,3907
IIT Mandi,B.Tech in Microelectronics & VLSI (4 Years B.Tech),ST,Gender-Neutral,1084,1096
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),EWS,Gender-Neutral,671,679
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),EWS,Female-only (including Supernumerary),1517,1517
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),OBC-NCL,Gender-Neutral,1441,1767
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),3788,4641
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,118,118
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),OPEN,Gender-Neutral,3634,4089
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),OPEN,Female-only (including Supernumerary),7453,7886
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),SC,Gender-Neutral,904,1086
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),SC,Female-only (including Supernumerary),1940,1940
IIT Mandi,B.Tech in Mathematics and Computing (4 Years B.Tech),ST,Gender-Neutral,621,678
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),EWS,Gender-Neutral,961,1040
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2000,2341
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,1986,2749
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),5747,7010
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,3677,4849
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),8216,9733
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),OPEN (PwD),Female-only (including Supernumerary),229,229
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),SC,Gender-Neutral,1100,1548
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2663,2673
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),ST,Gender-Neutral,496,819
IIT Delhi,Biotechnology and Biochemical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1310,1310
IIT Delhi,Chemical Engineering (4 Years B.Tech),EWS,Gender-Neutral,283,474
IIT Delhi,Chemical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),1308,1358
IIT Delhi,Chemical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,960,1303
IIT Delhi,Chemical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),2912,3412
IIT Delhi,Chemical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,1689,2221
IIT Delhi,Chemical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),3550,5060
IIT Delhi,Chemical Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,140,140
IIT Delhi,Chemical Engineering (4 Years B.Tech),SC,Gender-Neutral,126,655
IIT Delhi,Chemical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),974,1348
IIT Delhi,Chemical Engineering (4 Years B.Tech),ST,Gender-Neutral,423,481
IIT Delhi,Chemical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),771,771
IIT Delhi,Civil Engineering (4 Years B.Tech),EWS,Gender-Neutral,580,778
IIT Delhi,Civil Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),1688,1972
IIT Delhi,Civil Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,1056,2063
IIT Delhi,Civil Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),4144,5280
IIT Delhi,Civil Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,124,124
IIT Delhi,Civil Engineering (4 Years B.Tech),OPEN,Gender-Neutral,2666,4169
IIT Delhi,Civil Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),6862,9424
IIT Delhi,Civil Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,159,159
IIT Delhi,Civil Engineering (4 Years B.Tech),SC,Gender-Neutral,396,852
IIT Delhi,Civil Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),1095,1937
IIT Delhi,Civil Engineering (4 Years B.Tech),ST,Gender-Neutral,18,188
IIT Delhi,Civil Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),235,312
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,24,35
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),108,145
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,39,89
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),319,394
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,3,3
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,27,116
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),39,556
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,5,5
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Female-only (including Supernumerary),68,68
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,23,50
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),76,102
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),SC (PwD),Gender-Neutral,2,2
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,14,23
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),51,52
IIT Delhi,Computer Science and Engineering (4 Years B.Tech),ST (PwD),Gender-Neutral,3,3
IIT Delhi,Electrical Engineering (4 Years B.Tech),EWS,Gender-Neutral,118,156
IIT Delhi,Electrical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),478,554
IIT Delhi,Electrical Engineering (4 Years B.Tech),EWS (PwD),Gender-Neutral,27,27
IIT Delhi,Electrical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,237,422
IIT Delhi,Electrical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),966,1549
IIT Delhi,Electrical Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,18,18
IIT Delhi,Electrical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,382,625
IIT Delhi,Electrical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),1411,1826
IIT Delhi,Electrical Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,34,54
IIT Delhi,Electrical Engineering (4 Years B.Tech),OPEN (PwD),Female-only (including Supernumerary),94,94
IIT Delhi,Electrical Engineering (4 Years B.Tech),SC,Gender-Neutral,56,230
IIT Delhi,Electrical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),240,547
IIT Delhi,Electrical Engineering (4 Years B.Tech),ST,Gender-Neutral,24,95
IIT Delhi,Electrical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),190,205
IIT Delhi,Electrical Engineering (4 Years B.Tech),ST (PwD),Gender-Neutral,6,6
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),EWS,Gender-Neutral,162,214
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),EWS,Female-only (including Supernumerary),700,700
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),OBC-NCL,Gender-Neutral,428,510
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),1595,1837
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,28,28
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),OPEN,Gender-Neutral,646,810
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),OPEN,Female-only (including Supernumerary),2019,2462
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),OPEN (PwD),Gender-Neutral,70,70
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),OPEN (PwD),Female-only (including Supernumerary),162,162
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),SC,Gender-Neutral,249,288
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),SC,Female-only (including Supernumerary),739,829
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),ST,Gender-Neutral,99,159
IIT Delhi,Electrical Engineering (Power and Automation) (4 Years B.Tech),ST,Female-only (including Supernumerary),345,345
IIT Delhi,Engineering Physics (4 Years B.Tech),EWS,Gender-Neutral,600,715
IIT Delhi,Engineering Physics (4 Years B.Tech),EWS,Female-only (including Supernumerary),2137,2137
IIT Delhi,Engineering Physics (4 Years B.Tech),OBC-NCL,Gender-Neutral,1411,1917
IIT Delhi,Engineering Physics (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),3523,4329
IIT Delhi,Engineering Physics (4 Years B.Tech),OPEN,Gender-Neutral,1845,2560
IIT Delhi,Engineering Physics (4 Years B.Tech),OPEN,Female-only (including Supernumerary),4087,7030
IIT Delhi,Engineering Physics (4 Years B.Tech),OPEN (PwD),Gender-Neutral,112,112
IIT Delhi,Engineering Physics (4 Years B.Tech),SC,Gender-Neutral,749,1117
IIT Delhi,Engineering Physics (4 Years B.Tech),SC,Female-only (including Supernumerary),2413,2766
IIT Delhi,Engineering Physics (4 Years B.Tech),ST,Gender-Neutral,535,746
IIT Delhi,Engineering Physics (4 Years B.Tech),ST,Female-only (including Supernumerary),1016,1016
IIT Delhi,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,316,420
IIT Delhi,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),985,1114
IIT Delhi,Mechanical Engineering (4 Years B.Tech),EWS (PwD),Gender-Neutral,11,11
IIT Delhi,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,597,1010
